filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
FQ09292025_Ni07_10cm_IDM.Spe,57CO,122.06065,690479.1439086256,2252.636073649253,0.856,0.0017,0.0189593522496325,0.0002657174933733,46247695.48574256,674105.5599878124,6029.686504008157,87.88859973765481,7.07359544766427,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,57NI,127.164,852912.3550512844,2456.2500173420635,0.167,0.005,0.018969366098078,0.0002539373818693,292665754.7356254,9640574.64277014,38157.20400725233,1256.9197708957156,7.07359544766427,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,57CO,136.47356,83683.72659708517,391.1121833748121,0.1068,0.0008,0.0188254224864558,0.0003100001530676,45244086.02778482,859718.9081135048,5898.837813270511,112.08851474752343,1.1339927645919006,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,56NI,158.38,141046.5403184765,553.6755169512936,0.988,0.01,0.0178498763860522,0.0003745116570673,8693748.498289369,206676.11509440452,1133.474380481013,26.946038473846745,1.6417791215059236,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,56NI,269.5,33654.35090046971,314.7933181179239,0.365,0.008,0.0114102801297872,8.777462982527642e-05,8783929.455025451,225110.73805059676,1145.2320019589897,29.349509524197753,1.2024377398314496,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,56NI,480.44,19044.912631463925,262.3814011828067,0.365,0.008,0.0065508589197923,7.258424385264235e-05,8658141.227442851,251752.75997267975,1128.8319722872036,32.82304562877181,1.8290340135597032,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,56NI,749.95,17222.61113443381,159.2808020089566,0.495,0.012,0.0043427249583684,4.102786692218951e-05,8708999.469004482,249470.7339822688,1135.4627730123184,32.525519424024615,0.9560604111506892,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,58CO,810.7593,47543.01411562291,3784.157002932267,0.9945,0.049725,0.0040354749851908,3.708161967179946e-05,12877277.54862203,1217616.9624526135,1678.9149346312947,158.75058180607738,0.8591794564195174,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,56NI,811.85,10108.077822912352,3759.555240687507,0.86,0.009,0.004030344807425,3.702773658984414e-05,3170039.798659183,1180298.4000752764,413.3037547143655,153.8850586799578,0.8591794564195174,09/29/2025 15:53:05,7056.0,7670.0
FQ09292025_Ni07_10cm_IDM.Spe,56CO,846.77,95739.95917037742,451.0922318642763,0.999399,0.04996995,0.0038724075692494,3.5628716457661805e-05,26891192.3300932,1375740.5502605443,3506.0224680695173,179.36643419303056,2.042315005993929,09/29/2025 15:53:05,7056.0,7670.0
