filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
CT09252025_Ni08_25cm_IDM.Spe,57CO,122.06065,28824.769569621687,494.79124213900013,0.856,0.0017,0.0037756134366272,6.1003347864931785e-05,9795071.751403218,238796.0667637023,5765.198205652277,140.55095159723504,4.9931972956436255,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,57NI,127.164,241322.21913114857,1096.9667368238552,0.167,0.005,0.00379994598543,6.452092917106116e-05,417644225.4124987,14524887.47086525,245817.6724028833,8549.080324229106,4.9931972956436255,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,57CO,136.47356,3107.8314950042472,128.07107593425812,0.1068,0.0008,0.0038127770065397,6.795954240519693e-05,8382004.122301311,410099.4858421497,4933.492714715309,241.3769781295761,0.9672294582505486,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56NI,158.38,21375.22518058251,208.7060749133097,0.988,0.01,0.0036834656186884,5.732064490879592e-05,6450601.283028793,142312.14511820575,3796.7046986632095,83.76229848040362,1.2586037868949662,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56NI,269.5,3114.468379792765,131.69813162723986,0.365,0.008,0.0023601224130295,2.17939352397079e-05,3970631.626666114,205356.59256298817,2337.040392387354,120.86909509298891,1.1719665193204811,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,55CO,477.2,2085.5908236760506,85.28439859656432,0.2019999999999999,0.017,0.0013518119090952,9.560365336998995e-06,8388118.070052248,808238.0877943573,4937.091271366832,475.71400105612554,0.9724406699331528,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56NI,480.44,1469.6586686497976,78.78223650810553,0.365,0.008,0.0013433808154558,9.492655489712488e-06,3291755.2691620537,210372.12558281433,1937.466314986494,123.8211451340873,0.9724406699331528,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56NI,749.95,1590.269311796456,79.06377232217376,0.495,0.012,0.0008966726139102,7.63861274138095e-06,3934908.506345307,241312.64820752217,2316.014423981935,142.0321649249689,1.372578265674802,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,58CO,810.7593,3539.287604608352,649.6577487434605,0.9945,0.049725,0.0008356544026226,7.6144294885061e-06,4677216.005972252,894295.4860988386,2752.9228993362285,526.3657952318061,1.184813272832457,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56NI,811.85,627.8823242314638,626.3765767763133,0.86,0.009,0.0008346382196771,7.614149759513236e-06,960692.9488705,959248.361854561,565.4461146971747,564.5958574776698,1.184813272832457,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56CO,846.77,5572.6163523802,103.5641458765539,0.999399,0.04996995,0.0008033957988042,7.604342463003779e-06,7622435.239800978,425385.33413939504,4486.424508417292,250.37394593254564,1.3285690675476065,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,55CO,931.1,4419.692907196677,87.62299802985112,0.75,0.0375,0.0007367567647061,7.5381326350095425e-06,8784352.684993729,498777.80755421775,5170.307642727327,293.5713993844719,1.0543423529297826,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56CO,1037.843,688.8403331471027,63.31422150519197,0.1405,0.0004,0.0006649757979747,7.22666574545182e-06,8097285.826748889,810786.5357142988,4765.912787962854,477.21397040276565,0.9558868852559012,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56CO,1238.288,2542.6919488410495,80.96762654690657,0.6646,0.0012,0.0005632804318034,6.4571159695965486e-06,7459535.960078005,292918.39978741604,4390.54500298882,172.40635655527726,1.3483987264657575,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,57NI,1377.63,165281.52132143007,1924.1016819535307,0.8170000000000001,0.024,0.0005091677567864,1.201654925916582e-05,436359480.7097158,17243018.30047356,256833.12578558904,10148.921895511216,24.23322793632282,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,55CO,1408.5,1553.6128233460977,38.99078737910905,0.1689999999999999,0.008,0.0004985504201358,1.463358030732522e-05,20251167.75142494,1339624.4344778706,11919.463067348404,788.4781839186995,0.6548942566600459,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56NI,1561.8,175.88342836439872,31.638335022087748,0.14,0.006,0.0004519927904455,3.563104940980969e-05,3052589.768818497,655378.5025905614,1796.6979216118289,385.74367427343225,1.0336862864465282,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,57NI,1757.55,10243.10908331313,135.17354594444433,0.0575,0.002,0.0004042698438939,8.546403115144426e-05,483944625.8542707,103989571.11688226,284840.86277473264,61206.33968033094,1.8252045974798272,09/25/2025 01:28:28,1547.0,1699.0
CT09252025_Ni08_25cm_IDM.Spe,56CO,1771.357,474.47078223554536,39.02075799499118,0.1541,0.0006,0.0004013002570279,9.01145245198916e-05,8426368.786211548,2052159.807834529,4959.604935969128,1207.863335982654,1.8252045974798272,09/25/2025 01:28:28,1547.0,1699.0
