name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.913113233333334,0.45664676696349465
Sn01,Sn,37.475,54.71079760000001,0.4620495123190155
Ta01,Ta,27.334,54.5196872,0.45769898494843386
Cu01,Cu,21.906,54.364900733333336,0.45901793880645764
AlA1,Al,599.0,51.66361208000001,1.757692074647341
Ni02,Ni,23.091,48.8872109,0.49782032125509235
Sn02,Sn,37.211,48.6703886,0.5034969562867684
Ta02,Ta,27.396,48.46738936666667,0.49920154239238107
Cu02,Cu,22.235,48.3003543,0.5012250404141604
AlB2,Al,415.0,46.235152077777784,1.388088260196221
Ni03,Ni,22.966,44.116239400000005,0.5386188898973991
Sn03,Sn,37.13,43.88298526666667,0.5450932509056857
Ta03,Ta,27.702,43.6634645,0.5409686163784518
Cu03,Cu,22.253,43.4820043,0.5433411280661319
AlC5,Al,261.5,42.04175857142857,1.0591638003623232
Ni04,Ni,22.982,40.568750533333336,0.5745436312120972
Sn04,Sn,36.99,40.3208137,0.58163789126825
Ta04,Ta,27.518,40.088486599999996,0.5776232580905193
Cu04,Cu,22.289,39.8955964,0.580557830860722
AlE8E1,Al,136.6,39.04739630000001,0.8088223542572933
Ni05,Ni,22.942,38.18186756666667,0.6017649498445493
Sn05,Sn,8.004,38.03732553333334,0.5969269731114935
Ta05,Ta,27.197,37.910832600000006,0.6028014997580663
Cu05,Cu,22.311,37.710837399999996,0.6062505951292534
AlE4E3E2,Al,204.89999999999998,36.425797942857145,1.0040478306058631
Ni06,Ni,22.631,35.110294200000006,0.6418990336854855
Sn06,Sn,7.816,34.95873683333334,0.6371740194614333
Ta06,Ta,27.374,34.824259600000005,0.6437333286963683
Cu06,Cu,22.233,34.611045,0.6477282156185057
AlE7E6E5,Al,204.89999999999998,33.233180087499996,1.0666960130672152
Ni07,Ni,22.529,31.817599333333334,0.6927813677244952
Sn07,Sn,7.917,31.65440446666667,0.688195418472628
Ta07,Ta,27.539,31.508969200000003,0.6956751589532958
Cu07,Cu,22.258,31.2784295,0.7005635637564113
