name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.92646843333334,0.45582930508054464
Sn01,Sn,37.475,54.75435133333333,0.4598882102187685
Ta01,Ta,27.334,54.59181470000001,0.4568795182509754
Cu01,Cu,21.906,54.460249000000005,0.4579450745802747
AlA1,Al,599.0,52.1731773375,1.5403961243058264
Ni02,Ni,23.091,49.832556000000004,0.4899128087704315
Sn02,Sn,37.211,49.65039076666667,0.49377597211158986
Ta02,Ta,27.396,49.480069666666665,0.4904864746486107
Cu02,Cu,22.235,49.339944433333336,0.49185870828149986
AlB2,Al,415.0,47.61807674285715,1.2161740370977066
Ni03,Ni,22.966,45.860130833333336,0.5211129719641467
Sn03,Sn,37.13,45.66728590000001,0.5258197926360861
Ta03,Ta,27.702,45.4859935,0.5230286715765048
Cu03,Cu,22.253,45.33614126666667,0.524819812421745
AlC5,Al,261.5,44.15366104,0.9483179913858634
Ni04,Ni,22.982,42.949894900000004,0.5479696028254274
Sn04,Sn,36.99,42.7477793,0.553061206822093
Ta04,Ta,27.518,42.55837050000001,0.5504208130116599
Cu04,Cu,22.289,42.40137456666667,0.5525167061424286
AlE8E1,Al,136.6,41.71452703333333,0.7440089416818405
Ni05,Ni,22.942,41.01617603333334,0.5675920623818943
Sn05,Sn,8.004,40.8996243,0.5643236177196349
Ta05,Ta,27.197,40.797425133333334,0.5684211614008714
Cu05,Cu,22.311,40.63633756666667,0.5708500748142302
AlE4E3E2,Al,204.89999999999998,39.60924292000001,0.8847376155843459
Ni06,Ni,22.631,38.5637152,0.5951673881822047
Sn06,Sn,7.816,38.443641766666666,0.5919916408775376
Ta06,Ta,27.374,38.3369137,0.5964414853269157
Cu06,Cu,22.233,38.167844699999996,0.5990408583855061
AlE7E6E5,Al,204.89999999999998,37.08806611666667,0.9132825954189938
Ni07,Ni,22.529,35.9867228,0.6278433211878263
Sn07,Sn,7.917,35.860203500000004,0.6246784441516691
Ta07,Ta,27.539,35.74710793333333,0.6295561314267872
Cu07,Cu,22.258,35.56851253333333,0.6326585067076725
