name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.8933631,0.4598487413179722
Sn01,Sn,37.475,54.6457065,0.46750879049605404
Ta01,Ta,27.334,54.41163503333334,0.4607698695292466
Cu01,Cu,21.906,54.22198696666667,0.4624482024653848
AlA1,Al,599.0,50.89033704166667,2.1145967895171522
Ni02,Ni,23.091,47.44257736666667,0.5127980965718694
Sn02,Sn,37.211,47.171140533333336,0.5211412263968206
Ta02,Ta,27.396,46.91708783333333,0.5144251218126621
Cu02,Cu,22.235,46.7076113,0.517186924408358
AlB2,Al,415.0,44.09574543636364,1.6905606683091023
Ni03,Ni,22.966,41.39456833333333,0.5694934155287097
Sn03,Sn,37.13,41.09508426666667,0.5793297295718524
Ta03,Ta,27.702,40.81321746666667,0.5727296266490692
Cu03,Cu,22.253,40.57977556666667,0.5763151964243862
AlC5,Al,261.5,38.707306333333335,1.2852960150806165
Ni04,Ni,22.982,36.77698183333334,0.6239014697877427
Sn04,Sn,36.99,36.450294400000004,0.635219012096332
Ta04,Ta,27.518,36.14417876666667,0.6287928354467357
Cu04,Cu,22.289,35.88930943333334,0.6335250785230833
AlE8E1,Al,136.6,34.75649096666667,0.938962995730786
Ni05,Ni,22.942,33.592717866666675,0.668826059002475
Sn05,Sn,8.004,33.39784950000001,0.6609437358931671
Ta05,Ta,27.197,33.22769923333333,0.6706112230441313
Cu05,Cu,22.311,32.95775870000001,0.676484623555956
AlE4E3E2,Al,204.89999999999998,31.192606440000006,1.258791872102186
Ni06,Ni,22.631,29.363218000000003,0.7421150300386952
Sn06,Sn,7.816,29.150843466666668,0.7344916713146915
Ta06,Ta,27.374,28.963313766666666,0.7460132842542498
Cu06,Cu,22.233,28.663947166666667,0.7537210314225277
AlE7E6E5,Al,204.89999999999998,26.678270253846154,1.4010143576850957
Ni07,Ni,22.529,24.598507133333335,0.8515929923868848
Sn07,Sn,7.917,24.35572893333334,0.8448116709201301
Ta07,Ta,27.539,24.1405336,0.8593937517834146
Cu07,Cu,22.258,23.796465766666667,0.8708156382733444
