name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.901175699999996,0.4584485697031275
Sn01,Sn,37.475,54.670792000000006,0.4652314542991836
Ta01,Ta,27.334,54.45308716666666,0.45946269279304813
Cu01,Cu,21.906,54.27675906666667,0.46101999127058346
AlA1,Al,599.0,51.18641493636364,1.9808089505990396
Ni02,Ni,23.091,47.997136600000005,0.5067998167657258
Sn02,Sn,37.211,47.74684773333334,0.5140641041882444
Ta02,Ta,27.396,47.512595000000005,0.5083110982869317
Cu02,Cu,22.235,47.31965773333334,0.5107410696104849
AlB2,Al,415.0,44.92059682,1.574902738903545
Ni03,Ni,22.966,42.44771133333334,0.5569823593899142
Sn03,Sn,37.13,42.174215233333335,0.5653961258633445
Ta03,Ta,27.702,41.916950299999996,0.5598589352059231
Cu03,Cu,22.253,41.704002433333336,0.5629026918814762
AlC5,Al,261.5,40.00351433749999,1.1970208339590154
Ni04,Ni,22.982,38.25624103333333,0.6034104569055238
Sn04,Sn,36.99,37.9612289,0.6129320042262362
Ta04,Ta,27.518,37.6847579,0.6074736524225479
Cu04,Cu,22.289,37.45484483333333,0.6114748326164421
AlE8E1,Al,136.6,36.437635660000005,0.887048290171603
Ni05,Ni,22.942,35.39570823333334,0.6404788474822664
Sn05,Sn,8.004,35.221467233333335,0.6338733084981143
Ta05,Ta,27.197,35.069174,0.6419437029241739
Cu05,Cu,22.311,34.8278343,0.6466637599326073
AlE4E3E2,Al,204.89999999999998,33.262363155555555,1.1480455658525048
Ni06,Ni,22.631,31.648688033333332,0.6981938284436485
Sn06,Sn,7.816,31.462001033333337,0.6917939952511866
Ta06,Ta,27.374,31.2968902,0.7010567755020226
Cu06,Cu,22.233,31.033989733333332,0.706998023119298
AlE7E6E5,Al,204.89999999999998,29.31088297,1.2584870984495546
Ni07,Ni,22.529,27.523114300000003,0.7781756844069189
Sn07,Sn,7.917,27.315704433333334,0.7721419412519602
Ta07,Ta,27.539,27.131469900000003,0.7832636116876553
Cu07,Cu,22.258,26.838144133333333,0.7913762643388513
