name,energy,flux
Ni01,52.650000000000006,3.3333333333333335e-07
Ni01,52.75,3.3333333333333335e-07
Ni01,52.85000000000001,2.666666666666667e-06
Ni01,52.95,8.666666666666666e-06
Ni01,53.05,2.8e-05
Ni01,53.150000000000006,5.966666666666667e-05
Ni01,53.25,0.00012533333333333334
Ni01,53.35000000000001,0.00027066666666666667
Ni01,53.45,0.0005616666666666667
Ni01,53.55,0.0010766666666666667
Ni01,53.650000000000006,0.001997
Ni01,53.75,0.003534
Ni01,53.85000000000001,0.00604
Ni01,53.95,0.009745333333333333
Ni01,54.05,0.015032
Ni01,54.150000000000006,0.022169666666666667
Ni01,54.25,0.031178
Ni01,54.35000000000001,0.04168733333333333
Ni01,54.45,0.05279866666666667
Ni01,54.55,0.063976
Ni01,54.650000000000006,0.07424033333333334
Ni01,54.75,0.08204433333333333
Ni01,54.85000000000001,0.08645533333333333
Ni01,54.95,0.08675766666666666
Ni01,55.05,0.08298233333333334
Ni01,55.150000000000006,0.07596
Ni01,55.25,0.06617033333333333
Ni01,55.35000000000001,0.05490233333333333
Ni01,55.45,0.043162
Ni01,55.55,0.032425
Ni01,55.650000000000006,0.023255666666666668
Ni01,55.75,0.016001666666666668
Ni01,55.85000000000001,0.010517
Ni01,55.95,0.006508666666666667
Ni01,56.05,0.0038133333333333335
Ni01,56.150000000000006,0.0021713333333333333
Ni01,56.25,0.0011803333333333334
Ni01,56.35000000000001,0.000608
Ni01,56.45,0.000288
Ni01,56.55,0.00014566666666666667
Ni01,56.650000000000006,6.633333333333334e-05
Ni01,56.75,2.9e-05
Ni01,56.85000000000001,1.5666666666666667e-05
Ni01,56.95,5e-06
Ni01,57.05,2.333333333333333e-06
Ni01,57.150000000000006,3.3333333333333335e-07
Sn01,52.45,3.3333333333333335e-07
Sn01,52.55,1e-06
Sn01,52.650000000000006,4.333333333333333e-06
Sn01,52.75,1.5e-05
Sn01,52.85000000000001,3.366666666666667e-05
Sn01,52.95,7e-05
Sn01,53.05,0.00016833333333333332
Sn01,53.150000000000006,0.00033766666666666667
Sn01,53.25,0.000685
Sn01,53.35000000000001,0.0012946666666666666
Sn01,53.45,0.002346
Sn01,53.55,0.004044
Sn01,53.650000000000006,0.006792
Sn01,53.75,0.010752666666666667
Sn01,53.85000000000001,0.016426333333333334
Sn01,53.95,0.023757666666666667
Sn01,54.05,0.03289533333333333
Sn01,54.150000000000006,0.04317066666666667
Sn01,54.25,0.054343666666666665
Sn01,54.35000000000001,0.065162
Sn01,54.45,0.07465966666666667
Sn01,54.55,0.08175633333333333
Sn01,54.650000000000006,0.08559633333333333
Sn01,54.75,0.0855
Sn01,54.85000000000001,0.08140533333333333
Sn01,54.95,0.07400933333333333
Sn01,55.05,0.06427366666666667
Sn01,55.150000000000006,0.053415333333333335
Sn01,55.25,0.041957666666666664
Sn01,55.35000000000001,0.03163833333333333
Sn01,55.45,0.022727666666666667
Sn01,55.55,0.015675666666666668
Sn01,55.650000000000006,0.010266666666666667
Sn01,55.75,0.006439333333333333
Sn01,55.85000000000001,0.003833
Sn01,55.95,0.0021663333333333335
Sn01,56.05,0.0011813333333333333
Sn01,56.150000000000006,0.000633
Sn01,56.25,0.00029466666666666666
Sn01,56.35000000000001,0.00014266666666666667
Sn01,56.45,7.133333333333334e-05
Sn01,56.55,3.233333333333333e-05
Sn01,56.650000000000006,1.4666666666666666e-05
Sn01,56.75,6.333333333333333e-06
Sn01,56.85000000000001,2.333333333333333e-06
Sn01,56.95,3.3333333333333335e-07
Ta01,52.25,3.3333333333333335e-07
Ta01,52.35000000000001,3.3333333333333335e-07
Ta01,52.45,3.6666666666666666e-06
Ta01,52.55,1.2666666666666667e-05
Ta01,52.650000000000006,3.0333333333333333e-05
Ta01,52.75,6.666666666666667e-05
Ta01,52.85000000000001,0.000141
Ta01,52.95,0.00031466666666666665
Ta01,53.05,0.0006343333333333333
Ta01,53.150000000000006,0.0011976666666666668
Ta01,53.25,0.002229333333333333
Ta01,53.35000000000001,0.003861
Ta01,53.45,0.006536
Ta01,53.55,0.010463
Ta01,53.650000000000006,0.016055
Ta01,53.75,0.023395333333333334
Ta01,53.85000000000001,0.032744
