name,energy,flux
Ni01,52.650000000000006,3.3333333333333335e-07
Ni01,52.75,1.6666666666666667e-06
Ni01,52.85000000000001,4e-06
Ni01,52.95,1e-05
Ni01,53.05,2.7666666666666667e-05
Ni01,53.150000000000006,5.6e-05
Ni01,53.25,0.000139
Ni01,53.35000000000001,0.0003153333333333333
Ni01,53.45,0.000637
Ni01,53.55,0.001212
Ni01,53.650000000000006,0.0021743333333333332
Ni01,53.75,0.003845
Ni01,53.85000000000001,0.006481666666666667
Ni01,53.95,0.010391333333333334
Ni01,54.05,0.015904666666666668
Ni01,54.150000000000006,0.023147333333333332
Ni01,54.25,0.03225533333333333
Ni01,54.35000000000001,0.04277966666666667
Ni01,54.45,0.05419966666666667
Ni01,54.55,0.06565133333333334
Ni01,54.650000000000006,0.07533533333333334
Ni01,54.75,0.08262533333333333
Ni01,54.85000000000001,0.08653
Ni01,54.95,0.08623
Ni01,55.05,0.08192933333333334
Ni01,55.150000000000006,0.074325
Ni01,55.25,0.06443266666666667
Ni01,55.35000000000001,0.05338866666666667
Ni01,55.45,0.042052
Ni01,55.55,0.031526
Ni01,55.650000000000006,0.022572666666666668
Ni01,55.75,0.015476666666666666
Ni01,55.85000000000001,0.010142
Ni01,55.95,0.006248666666666666
Ni01,56.05,0.0036666666666666666
Ni01,56.150000000000006,0.002086666666666667
Ni01,56.25,0.0011203333333333334
Ni01,56.35000000000001,0.000596
Ni01,56.45,0.000273
Ni01,56.55,0.00012366666666666667
Ni01,56.650000000000006,5.066666666666667e-05
Ni01,56.75,2.1333333333333335e-05
Ni01,56.85000000000001,9.333333333333333e-06
Ni01,56.95,2.333333333333333e-06
Ni01,57.05,1e-06
Ni01,57.150000000000006,6.666666666666667e-07
Ni01,57.25,3.3333333333333335e-07
Ni01,57.35000000000001,3.3333333333333335e-07
Sn01,52.35000000000001,3.3333333333333335e-07
Sn01,52.45,3.3333333333333335e-07
Sn01,52.55,4e-06
Sn01,52.650000000000006,7.333333333333333e-06
Sn01,52.75,1.8333333333333333e-05
Sn01,52.85000000000001,4.433333333333333e-05
Sn01,52.95,0.000107
Sn01,53.05,0.00024433333333333333
Sn01,53.150000000000006,0.00048366666666666664
Sn01,53.25,0.0009246666666666666
Sn01,53.35000000000001,0.0017123333333333333
Sn01,53.45,0.003062333333333333
Sn01,53.55,0.005171333333333333
Sn01,53.650000000000006,0.008362333333333333
Sn01,53.75,0.013129666666666666
Sn01,53.85000000000001,0.019294333333333333
Sn01,53.95,0.027202666666666667
Sn01,54.05,0.03694033333333333
Sn01,54.150000000000006,0.04756766666666667
Sn01,54.25,0.058705
Sn01,54.35000000000001,0.06917966666666667
Sn01,54.45,0.07770333333333333
Sn01,54.55,0.08352233333333334
Sn01,54.650000000000006,0.085365
Sn01,54.75,0.083496
Sn01,54.85000000000001,0.07823566666666666
Sn01,54.95,0.069956
Sn01,55.05,0.05964066666666667
Sn01,55.150000000000006,0.048848666666666665
Sn01,55.25,0.037882
Sn01,55.35000000000001,0.028288333333333332
Sn01,55.45,0.020041
Sn01,55.55,0.013663666666666666
Sn01,55.650000000000006,0.008888
Sn01,55.75,0.005436333333333333
Sn01,55.85000000000001,0.0031826666666666665
Sn01,55.95,0.0017916666666666667
Sn01,56.05,0.0009753333333333334
Sn01,56.150000000000006,0.000498
Sn01,56.25,0.00023866666666666668
Sn01,56.35000000000001,0.000113
Sn01,56.45,4.1e-05
Sn01,56.55,1.8666666666666665e-05
Sn01,56.650000000000006,8e-06
Sn01,56.75,1.6666666666666667e-06
Sn01,56.85000000000001,1e-06
Sn01,56.95,6.666666666666667e-07
Sn01,57.05,3.3333333333333335e-07
Sn01,57.150000000000006,3.3333333333333335e-07
Ta01,52.150000000000006,3.3333333333333335e-07
Ta01,52.25,6.666666666666667e-07
Ta01,52.35000000000001,3.6666666666666666e-06
Ta01,52.45,7.666666666666667e-06
Ta01,52.55,1.9666666666666666e-05
Ta01,52.650000000000006,4.6666666666666665e-05
Ta01,52.75,0.000106
Ta01,52.85000000000001,0.00026033333333333334
Ta01,52.95,0.0005303333333333333
Ta01,53.05,0.0010133333333333333
Ta01,53.150000000000006,0.001838
Ta01,53.25,0.003255
Ta01,53.35000000000001,0.0056226666666666664
Ta01,53.45,0.009112
Ta01,53.55,0.014131
Ta01,53.650000000000006,0.020782666666666668
Ta01,53.75,0.029374333333333332
Ta01,53.85000000000001,0.03932566666666667
Ta01,53.95,0.050674333333333335
Ta01,54.05,0.062175666666666664
Ta01,54.150000000000006,0.07246133333333334
Ta01,54.25,0.08055366666666666
Ta01,54.35000000000001,0.08553366666666666
Ta01,54.45,0.08667966666666667
Ta01,54.55,0.083497
Ta01,54.650000000000006,0.07678066666666666
Ta01,54.75,0.067441
Ta01,54.85000000000001,0.056930666666666664
Ta01,54.95,0.045629666666666666
Ta01,55.05,0.03469066666666667
Ta01,55.150000000000006,0.025159333333333332
Ta01,55.25,0.017549
Ta01,55.35000000000001,0.011728333333333334
Ta01,55.45,0.007411666666666667
Ta01,55.55,0.004409666666666667
Ta01,55.650000000000006,0.0025006666666666667
Ta01,55.75,0.0013826666666666666
Ta01,55.85000000000001,0.0007323333333333333
Ta01,55.95,0.00036333333333333335
Ta01,56.05,0.000166
Ta01,56.150000000000006,6.866666666666666e-05
Ta01,56.25,2.9333333333333333e-05
Ta01,56.35000000000001,1.3333333333333333e-05
Ta01,56.45,4.333333333333333e-06
Ta01,56.55,1.6666666666666667e-06
Ta01,56.650000000000006,6.666666666666667e-07
Ta01,56.75,3.3333333333333335e-07
Ta01,56.85000000000001,3.3333333333333335e-07
Ta01,56.95,3.3333333333333335e-07
Cu01,52.05,3.3333333333333335e-07
Cu01,52.150000000000006,4.333333333333333e-06
Cu01,52.25,7e-06
Cu01,52.35000000000001,1.7333333333333332e-05
Cu01,52.45,4.4666666666666664e-05
Cu01,52.55,0.000103
Cu01,52.650000000000006,0.00023566666666666666
Cu01,52.75,0.000494
Cu01,52.85000000000001,0.000947
Cu01,52.95,0.001725
Cu01,53.05,0.0030403333333333333
Cu01,53.150000000000006,0.005278333333333334
Cu01,53.25,0.008599333333333334
Cu01,53.35000000000001,0.013396333333333333
Cu01,53.45,0.019839666666666665
Cu01,53.55,0.028017666666666666
Cu01,53.650000000000006,0.037836
Cu01,53.75,0.048901
Cu01,53.85000000000001,0.06028666666666667
Cu01,53.95,0.07087733333333333
Cu01,54.05,0.07933466666666666
Cu01,54.150000000000006,0.084708
Cu01,54.25,0.08631133333333334
Cu01,54.35000000000001,0.08400633333333334
Cu01,54.45,0.07788766666666666
Cu01,54.55,0.06891266666666666
Cu01,54.650000000000006,0.05855933333333333
Cu01,54.75,0.04731233333333333
Cu01,54.85000000000001,0.036406666666666664
Cu01,54.95,0.026583333333333334
Cu01,55.05,0.018792333333333334
Cu01,55.150000000000006,0.012625666666666667
Cu01,55.25,0.008092333333333333
Cu01,55.35000000000001,0.004866666666666667
Cu01,55.45,0.0027983333333333332
Cu01,55.55,0.0015633333333333332
Cu01,55.650000000000006,0.000828
Cu01,55.75,0.000419
Cu01,55.85000000000001,0.00019266666666666667
Cu01,55.95,9.1e-05
Cu01,56.05,3.4e-05
Cu01,56.150000000000006,1.4e-05
Cu01,56.25,5.666666666666667e-06
Cu01,56.35000000000001,1.6666666666666667e-06
Cu01,56.45,6.666666666666667e-07
Cu01,56.55,6.666666666666667e-07
Cu01,56.650000000000006,3.3333333333333335e-07
Cu01,56.75,3.3333333333333335e-07
AlA1,45.45,8.333333333333334e-08
AlA1,45.55,6.666666666666667e-07
AlA1,45.650000000000006,8.333333333333333e-07
AlA1,45.75,1.75e-06
AlA1,45.85000000000001,5e-06
AlA1,45.95,8.083333333333333e-06
AlA1,46.05,1.9916666666666665e-05
AlA1,46.150000000000006,4.35e-05
AlA1,46.25,7.225e-05
AlA1,46.35000000000001,0.00012275
AlA1,46.45,0.00021491666666666667
AlA1,46.55,0.00035308333333333334
AlA1,46.650000000000006,0.0005766666666666666
AlA1,46.75,0.00090425
AlA1,46.85000000000001,0.00131225
AlA1,46.95,0.0018751666666666667
AlA1,47.05,0.002568
AlA1,47.150000000000006,0.0034179166666666668
AlA1,47.25,0.0044354166666666665
AlA1,47.35000000000001,0.005525083333333333
AlA1,47.45,0.006798833333333333
AlA1,47.55,0.007862166666666667
AlA1,47.650000000000006,0.008934916666666667
AlA1,47.75,0.009957
AlA1,47.85000000000001,0.0109015
AlA1,47.95,0.011631
AlA1,48.05,0.01245225
AlA1,48.150000000000006,0.012776166666666667
AlA1,48.25,0.013110166666666666
AlA1,48.35000000000001,0.013379166666666666
AlA1,48.45,0.013539083333333334
AlA1,48.55,0.013656333333333333
AlA1,48.650000000000006,0.01397175
AlA1,48.75,0.0138665
AlA1,48.85000000000001,0.013872583333333334
AlA1,48.95,0.013906916666666666
AlA1,49.05,0.013914916666666667
AlA1,49.150000000000006,0.013927583333333333
AlA1,49.25,0.014186
AlA1,49.35000000000001,0.014042333333333334
AlA1,49.45,0.014024083333333333
AlA1,49.55,0.014041583333333333
AlA1,49.650000000000006,0.014073
AlA1,49.75,0.014041916666666666
AlA1,49.85000000000001,0.014341916666666666
AlA1,49.95,0.014179
AlA1,50.05,0.014150666666666667
AlA1,50.150000000000006,0.014151416666666666
AlA1,50.25,0.014213333333333333
AlA1,50.35000000000001,0.014322833333333333
AlA1,50.45,0.014198833333333334
AlA1,50.55,0.014306666666666667
AlA1,50.650000000000006,0.014269333333333334
AlA1,50.75,0.014290083333333333
AlA1,50.85000000000001,0.014336416666666667
AlA1,50.95,0.014312083333333333
AlA1,51.05,0.014378833333333334
AlA1,51.150000000000006,0.014427
AlA1,51.25,0.014394916666666667
AlA1,51.35000000000001,0.014444833333333334
AlA1,51.45,0.014451
AlA1,51.55,0.014409583333333333
AlA1,51.650000000000006,0.01454825
AlA1,51.75,0.0145115
AlA1,51.85000000000001,0.014551583333333333
AlA1,51.95,0.014567416666666666
AlA1,52.05,0.014572166666666667
AlA1,52.150000000000006,0.0145465
AlA1,52.25,0.014690583333333333
AlA1,52.35000000000001,0.014655583333333333
AlA1,52.45,0.014680666666666667
AlA1,52.55,0.014691
AlA1,52.650000000000006,0.014698916666666667
AlA1,52.75,0.014692666666666666
AlA1,52.85000000000001,0.014821666666666667
AlA1,52.95,0.014754916666666666
AlA1,53.05,0.014800333333333334
AlA1,53.150000000000006,0.014810083333333333
AlA1,53.25,0.014743333333333334
AlA1,53.35000000000001,0.014824083333333333
AlA1,53.45,0.014715416666666667
AlA1,53.55,0.014638333333333333
AlA1,53.650000000000006,0.01442025
AlA1,53.75,0.01409425
AlA1,53.85000000000001,0.013613583333333333
AlA1,53.95,0.01306625
AlA1,54.05,0.0122105
AlA1,54.150000000000006,0.011147916666666667
AlA1,54.25,0.009923333333333333
AlA1,54.35000000000001,0.008548833333333334
AlA1,54.45,0.0071800833333333335
AlA1,54.55,0.005804
AlA1,54.650000000000006,0.004530166666666667
AlA1,54.75,0.00334875
AlA1,54.85000000000001,0.0023903333333333333
AlA1,54.95,0.0016400833333333332
AlA1,55.05,0.0011010833333333333
AlA1,55.150000000000006,0.0006859166666666667
AlA1,55.25,0.0003985833333333333
AlA1,55.35000000000001,0.00022566666666666666
AlA1,55.45,0.00012533333333333334
AlA1,55.55,6.991666666666667e-05
AlA1,55.650000000000006,2.9583333333333332e-05
AlA1,55.75,1.6e-05
AlA1,55.85000000000001,6.25e-06
AlA1,55.95,2.5e-06
AlA1,56.05,1.1666666666666666e-06
AlA1,56.150000000000006,3.3333333333333335e-07
AlA1,56.25,8.333333333333334e-08
AlA1,56.35000000000001,8.333333333333334e-08
AlA1,56.45,0.0
AlA1,56.55,8.333333333333334e-08
Ni02,45.150000000000006,3.3333333333333335e-07
Ni02,45.25,6.666666666666667e-07
Ni02,45.35000000000001,3.6666666666666666e-06
Ni02,45.45,7e-06
Ni02,45.55,1.5666666666666667e-05
Ni02,45.650000000000006,3.766666666666667e-05
Ni02,45.75,7.466666666666666e-05
Ni02,45.85000000000001,0.00015966666666666665
Ni02,45.95,0.000321
Ni02,46.05,0.000612
Ni02,46.150000000000006,0.0010886666666666666
Ni02,46.25,0.0018013333333333334
Ni02,46.35000000000001,0.003034
Ni02,46.45,0.004908666666666667
Ni02,46.55,0.007689666666666667
Ni02,46.650000000000006,0.011541
Ni02,46.75,0.016445
Ni02,46.85000000000001,0.022724666666666667
Ni02,46.95,0.030243
Ni02,47.05,0.03882733333333333
Ni02,47.150000000000006,0.04847166666666667
Ni02,47.25,0.057632
Ni02,47.35000000000001,0.06551566666666667
Ni02,47.45,0.07252366666666667
Ni02,47.55,0.07643533333333333
Ni02,47.650000000000006,0.07791933333333333
Ni02,47.75,0.076919
Ni02,47.85000000000001,0.07204633333333334
Ni02,47.95,0.06600333333333333
Ni02,48.05,0.057785333333333334
Ni02,48.150000000000006,0.04840866666666667
Ni02,48.25,0.03933766666666667
Ni02,48.35000000000001,0.030683333333333333
Ni02,48.45,0.022826333333333334
Ni02,48.55,0.016687666666666667
Ni02,48.650000000000006,0.011637333333333333
Ni02,48.75,0.007761
Ni02,48.85000000000001,0.004906
Ni02,48.95,0.002991
Ni02,49.05,0.0017963333333333334
Ni02,49.150000000000006,0.0010343333333333333
Ni02,49.25,0.000584
Ni02,49.35000000000001,0.000294
Ni02,49.45,0.00014
Ni02,49.55,7.166666666666667e-05
Ni02,49.650000000000006,3.066666666666667e-05
Ni02,49.75,1.3e-05
Ni02,49.85000000000001,5.666666666666667e-06
Ni02,49.95,1.6666666666666667e-06
Ni02,50.05,1e-06
Ni02,50.150000000000006,6.666666666666667e-07
Ni02,50.25,0.0
Ni02,50.35000000000001,3.3333333333333335e-07
Ni02,50.45,3.3333333333333335e-07
Sn02,44.85000000000001,3.3333333333333335e-07
Sn02,44.95,1.3333333333333334e-06
Sn02,45.05,3e-06
Sn02,45.150000000000006,7e-06
Sn02,45.25,1.4e-05
Sn02,45.35000000000001,3.733333333333333e-05
Sn02,45.45,6.7e-05
Sn02,45.55,0.00014966666666666665
Sn02,45.650000000000006,0.0002973333333333333
Sn02,45.75,0.000563
Sn02,45.85000000000001,0.0009716666666666667
Sn02,45.95,0.0016596666666666667
Sn02,46.05,0.0027726666666666668
Sn02,46.150000000000006,0.004474
Sn02,46.25,0.0069696666666666665
Sn02,46.35000000000001,0.010456666666666666
Sn02,46.45,0.014975333333333334
Sn02,46.55,0.020868333333333332
Sn02,46.650000000000006,0.027864666666666666
Sn02,46.75,0.03587933333333333
Sn02,46.85000000000001,0.045083
Sn02,46.95,0.053706666666666666
Sn02,47.05,0.06249166666666667
Sn02,47.150000000000006,0.06949266666666666
Sn02,47.25,0.073975
Sn02,47.35000000000001,0.07661733333333333
Sn02,47.45,0.076545
Sn02,47.55,0.07283033333333333
Sn02,47.650000000000006,0.06793166666666667
Sn02,47.75,0.06046566666666667
Sn02,47.85000000000001,0.051594666666666664
Sn02,47.95,0.042847
Sn02,48.05,0.03393566666666667
Sn02,48.150000000000006,0.026244666666666666
Sn02,48.25,0.019386333333333332
Sn02,48.35000000000001,0.013835
Sn02,48.45,0.009378666666666667
Sn02,48.55,0.006216333333333333
Sn02,48.650000000000006,0.003945666666666667
Sn02,48.75,0.0023856666666666666
Sn02,48.85000000000001,0.0013956666666666666
Sn02,48.95,0.0008026666666666667
Sn02,49.05,0.00043966666666666666
Sn02,49.150000000000006,0.000224
Sn02,49.25,0.00010566666666666667
Sn02,49.35000000000001,5.1e-05
Sn02,49.45,2.3333333333333332e-05
Sn02,49.55,9.666666666666667e-06
Sn02,49.650000000000006,4.666666666666666e-06
Sn02,49.75,1.3333333333333334e-06
Sn02,49.85000000000001,3.3333333333333335e-07
Sn02,49.95,6.666666666666667e-07
