name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.915445766666664,0.45709414233694307
Sn01,Sn,37.475,54.71745476666668,0.46228901254584476
Ta01,Ta,27.334,54.53044386666667,0.4581844435549024
Cu01,Cu,21.906,54.37900163333333,0.4594594888895707
AlA1,Al,599.0,51.73731043000001,1.7213483429606036
Ni02,Ni,23.091,49.02374813333334,0.4972480462470572
Sn02,Sn,37.211,48.811841433333335,0.5027324806726525
Ta02,Ta,27.396,48.61362556666667,0.4986495802996451
Cu02,Cu,22.235,48.450474533333335,0.5005475483422618
AlB2,Al,415.0,46.4349658125,1.3748812846774134
Ni03,Ni,22.966,44.36919806666667,0.5367810735327102
Sn03,Sn,37.13,44.141834300000006,0.5430184815855811
Ta03,Ta,27.702,43.92791733333334,0.5391683619237645
Cu03,Cu,22.253,43.751123166666666,0.5413939679167462
AlC5,Al,261.5,42.348818683333334,1.0558278376820087
Ni04,Ni,22.982,40.916163333333344,0.5713223258274517
Sn04,Sn,36.99,40.67492146666667,0.5781384844186114
Ta04,Ta,27.518,40.448929400000004,0.5743351348724657
Cu04,Cu,22.289,40.26135633333334,0.5771230836599955
AlE8E1,Al,136.6,39.437623275,0.795113233557507
Ni05,Ni,22.942,38.59729380000001,0.5974102915765349
Sn05,Sn,8.004,38.4569216,0.5928025175273582
Ta05,Ta,27.197,38.3340286,0.5983760142101625
Cu05,Cu,22.311,38.1398673,0.6016025806605033
AlE4E3E2,Al,204.89999999999998,36.893982449999996,0.9964893706200105
Ni06,Ni,22.631,35.62014583333333,0.6355027710922843
Sn06,Sn,7.816,35.473451733333334,0.6309988823579608
Ta06,Ta,27.374,35.3432369,0.6372128611997643
Cu06,Cu,22.233,35.13680123333334,0.6409965438480504
AlE7E6E5,Al,204.89999999999998,33.80522284285714,1.0509903882520542
Ni07,Ni,22.529,32.439247300000005,0.6831587976276404
Sn07,Sn,7.917,32.28185336666667,0.6788529391790235
Ta07,Ta,27.539,32.14144773333334,0.6858428041965561
Cu07,Cu,22.258,31.919215833333332,0.6903568872324701
