name,energy,flux
Ni01,52.75,3.3333333333333335e-07
Ni01,52.85000000000001,3.3333333333333333e-06
Ni01,52.95,9e-06
Ni01,53.05,1.8333333333333333e-05
Ni01,53.150000000000006,4.3e-05
Ni01,53.25,0.00010666666666666667
Ni01,53.35000000000001,0.00023533333333333333
Ni01,53.45,0.0004803333333333333
Ni01,53.55,0.0009526666666666667
Ni01,53.650000000000006,0.0018256666666666666
Ni01,53.75,0.0032993333333333334
Ni01,53.85000000000001,0.005596
Ni01,53.95,0.009132333333333333
Ni01,54.05,0.014104
Ni01,54.150000000000006,0.020950666666666666
Ni01,54.25,0.02939
Ni01,54.35000000000001,0.03972133333333333
Ni01,54.45,0.051185666666666664
Ni01,54.55,0.06282233333333333
Ni01,54.650000000000006,0.073344
Ni01,54.75,0.081795
Ni01,54.85000000000001,0.08655966666666666
Ni01,54.95,0.08733966666666666
Ni01,55.05,0.08378333333333333
Ni01,55.150000000000006,0.077019
Ni01,55.25,0.06752566666666666
Ni01,55.35000000000001,0.05624833333333333
Ni01,55.45,0.044693333333333335
Ni01,55.55,0.033932333333333335
Ni01,55.650000000000006,0.024401
Ni01,55.75,0.016798666666666667
Ni01,55.85000000000001,0.011027
Ni01,55.95,0.006809666666666667
Ni01,56.05,0.004046666666666666
Ni01,56.150000000000006,0.00232
Ni01,56.25,0.0012673333333333334
Ni01,56.35000000000001,0.0006516666666666667
Ni01,56.45,0.00030933333333333334
Ni01,56.55,0.00014766666666666666
Ni01,56.650000000000006,5.633333333333333e-05
Ni01,56.75,2.4333333333333333e-05
Ni01,56.85000000000001,1.3333333333333333e-05
Ni01,56.95,7e-06
Ni01,57.05,2.333333333333333e-06
Ni01,57.150000000000006,6.666666666666667e-07
Ni01,57.25,3.3333333333333335e-07
Sn01,52.55,3.3333333333333335e-07
Sn01,52.650000000000006,4e-06
Sn01,52.75,7.666666666666667e-06
Sn01,52.85000000000001,1.9333333333333333e-05
Sn01,52.95,4.3e-05
Sn01,53.05,0.00010866666666666666
Sn01,53.150000000000006,0.000227
Sn01,53.25,0.00046533333333333333
Sn01,53.35000000000001,0.000929
Sn01,53.45,0.001761
Sn01,53.55,0.0031433333333333335
Sn01,53.650000000000006,0.005382333333333334
Sn01,53.75,0.008724666666666667
Sn01,53.85000000000001,0.013508666666666667
Sn01,53.95,0.020033
Sn01,54.05,0.028169666666666666
Sn01,54.150000000000006,0.038188
Sn01,54.25,0.049124
Sn01,54.35000000000001,0.060684666666666665
Sn01,54.45,0.071308
Sn01,54.55,0.07990933333333333
Sn01,54.650000000000006,0.085142
Sn01,54.75,0.08653633333333334
Sn01,54.85000000000001,0.08397733333333333
Sn01,54.95,0.077809
Sn01,55.05,0.06884933333333333
Sn01,55.150000000000006,0.058252333333333337
Sn01,55.25,0.046816333333333335
Sn01,55.35000000000001,0.035911
Sn01,55.45,0.026310333333333335
Sn01,55.55,0.018317
Sn01,55.650000000000006,0.012204666666666667
Sn01,55.75,0.007732
Sn01,55.85000000000001,0.0046953333333333335
Sn01,55.95,0.0026893333333333335
Sn01,56.05,0.0014963333333333332
Sn01,56.150000000000006,0.0008056666666666667
Sn01,56.25,0.00039266666666666665
Sn01,56.35000000000001,0.000181
Sn01,56.45,7.966666666666666e-05
Sn01,56.55,3.3e-05
Sn01,56.650000000000006,1.4333333333333334e-05
Sn01,56.75,8.333333333333334e-06
Sn01,56.85000000000001,4e-06
Sn01,56.95,1.3333333333333334e-06
Sn01,57.05,3.3333333333333335e-07
Ta01,52.45,2.333333333333333e-06
Ta01,52.55,6e-06
Ta01,52.650000000000006,1.4333333333333334e-05
Ta01,52.75,2.9e-05
Ta01,52.85000000000001,7.333333333333333e-05
Ta01,52.95,0.00016866666666666666
Ta01,53.05,0.00037466666666666665
Ta01,53.150000000000006,0.0007246666666666666
Ta01,53.25,0.0013896666666666667
Ta01,53.35000000000001,0.0026046666666666666
Ta01,53.45,0.004501
Ta01,53.55,0.007422
Ta01,53.650000000000006,0.011797666666666666
Ta01,53.75,0.017752666666666667
Ta01,53.85000000000001,0.025577
Ta01,53.95,0.03501833333333333
Ta01,54.05,0.04600233333333333
Ta01,54.150000000000006,0.057549333333333334
Ta01,54.25,0.06883866666666667
Ta01,54.35000000000001,0.07842566666666667
Ta01,54.45,0.084671
Ta01,54.55,0.08732233333333334
