name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.916729933333336,0.45692246898570826
Sn01,Sn,37.475,54.72306343333334,0.46192952353096633
Ta01,Ta,27.334,54.54010963333334,0.45800519354464264
Cu01,Cu,21.906,54.39198293333334,0.4592516811532237
AlA1,Al,599.0,51.8092771,1.7026444457810102
Ni02,Ni,23.091,49.15855126666667,0.4959741819608445
Sn02,Sn,37.211,48.951749400000004,0.5012201441811506
Ta02,Ta,27.396,48.758280733333336,0.4973652475349099
Cu02,Cu,22.235,48.5990111,0.4992513349107074
AlB2,Al,415.0,46.63330095,1.3446981080261462
Ni03,Ni,22.966,44.61983010000001,0.5342678171734877
Sn03,Sn,37.13,44.39838656666667,0.5402109928841498
Ta03,Ta,27.702,44.19002933333334,0.5365026055912704
Cu03,Cu,22.253,44.017769200000004,0.5386666769577392
AlC5,Al,261.5,42.65319785000001,1.0334045410302997
Ni04,Ni,22.982,41.25971816666667,0.5674466852224729
Sn04,Sn,36.99,41.0253999,0.5739095269116814
Ta04,Ta,27.518,40.8057546,0.5702699050264182
Cu04,Cu,22.289,40.62354633333334,0.572967791578685
AlE8E1,Al,136.6,39.823510275000004,0.7812515612588715
Ni05,Ni,22.942,39.00786623333334,0.592327253894736
Sn05,Sn,8.004,38.87159766666667,0.5879449810947924
Ta05,Ta,27.197,38.75227346666667,0.5932508221789352
Cu05,Cu,22.311,38.563841999999994,0.5963187841828679
AlE4E3E2,Al,204.89999999999998,37.356497950000005,0.9735452454709702
Ni06,Ni,22.631,36.122928,0.6283282264464436
Sn06,Sn,7.816,35.98090053333333,0.6241022809121238
Ta06,Ta,27.374,35.8548793,0.6299807476673474
Cu06,Cu,22.233,35.655084699999996,0.6335342104621581
AlE7E6E5,Al,204.89999999999998,34.36851842857143,1.0238079615284104
Ni07,Ni,22.529,33.0502228,0.6730767096154989
Sn07,Sn,7.917,32.898391100000005,0.6689661511921138
Ta07,Ta,27.539,32.76291990000001,0.67555882510999
Cu07,Cu,22.258,32.548612066666664,0.6797867805234195
