name,energy,flux
Ni01,52.650000000000006,6.666666666666667e-07
Ni01,52.75,1e-06
Ni01,52.85000000000001,5.333333333333334e-06
Ni01,52.95,8.333333333333334e-06
Ni01,53.05,2.5666666666666666e-05
Ni01,53.150000000000006,5.2e-05
Ni01,53.25,0.00011666666666666667
Ni01,53.35000000000001,0.000252
Ni01,53.45,0.0005316666666666666
Ni01,53.55,0.001035
Ni01,53.650000000000006,0.0018916666666666667
Ni01,53.75,0.0033513333333333333
Ni01,53.85000000000001,0.005753
Ni01,53.95,0.009485
Ni01,54.05,0.014743333333333334
Ni01,54.150000000000006,0.02182366666666667
Ni01,54.25,0.030726666666666666
Ni01,54.35000000000001,0.041228
Ni01,54.45,0.052502
Ni01,54.55,0.06364633333333333
Ni01,54.650000000000006,0.073865
Ni01,54.75,0.08204
Ni01,54.85000000000001,0.08662866666666667
Ni01,54.95,0.08712733333333333
Ni01,55.05,0.083411
Ni01,55.150000000000006,0.07618733333333333
Ni01,55.25,0.06616266666666666
Ni01,55.35000000000001,0.05502133333333333
Ni01,55.45,0.043637666666666665
Ni01,55.55,0.03289966666666667
Ni01,55.650000000000006,0.023712
Ni01,55.75,0.016283
Ni01,55.85000000000001,0.010641
Ni01,55.95,0.006663
Ni01,56.05,0.003942333333333333
Ni01,56.150000000000006,0.002227666666666667
Ni01,56.25,0.0011936666666666667
Ni01,56.35000000000001,0.0006136666666666667
Ni01,56.45,0.0003133333333333333
Ni01,56.55,0.00014666666666666666
Ni01,56.650000000000006,6.666666666666667e-05
Ni01,56.75,2.4333333333333333e-05
Ni01,56.85000000000001,1.0333333333333333e-05
Ni01,56.95,2.333333333333333e-06
Sn01,52.35000000000001,6.666666666666667e-07
Sn01,52.45,3.3333333333333335e-07
Sn01,52.55,2e-06
Sn01,52.650000000000006,5e-06
Sn01,52.75,1.4333333333333334e-05
Sn01,52.85000000000001,3.0333333333333333e-05
Sn01,52.95,6.266666666666667e-05
Sn01,53.05,0.00014433333333333334
Sn01,53.150000000000006,0.00029666666666666665
Sn01,53.25,0.0006266666666666666
Sn01,53.35000000000001,0.0011676666666666667
Sn01,53.45,0.002118333333333333
Sn01,53.55,0.003752333333333333
Sn01,53.650000000000006,0.006305333333333333
Sn01,53.75,0.010218
Sn01,53.85000000000001,0.015583
Sn01,53.95,0.022808666666666668
Sn01,54.05,0.031828333333333333
Sn01,54.150000000000006,0.042208
Sn01,54.25,0.053123333333333335
Sn01,54.35000000000001,0.06405133333333334
Sn01,54.45,0.073951
Sn01,54.55,0.08144333333333334
Sn01,54.650000000000006,0.085792
Sn01,54.75,0.08588633333333333
Sn01,54.85000000000001,0.08219266666666666
Sn01,54.95,0.07490133333333333
Sn01,55.05,0.06514266666666667
Sn01,55.150000000000006,0.054221
Sn01,55.25,0.043131666666666665
Sn01,55.35000000000001,0.032683333333333335
Sn01,55.45,0.023628333333333335
Sn01,55.55,0.016292666666666667
Sn01,55.650000000000006,0.010737666666666666
Sn01,55.75,0.006753
Sn01,55.85000000000001,0.004078333333333333
Sn01,55.95,0.002326
Sn01,56.05,0.0012286666666666668
Sn01,56.150000000000006,0.0006633333333333334
Sn01,56.25,0.000324
Sn01,56.35000000000001,0.00015833333333333332
Sn01,56.45,7.233333333333333e-05
Sn01,56.55,3.066666666666667e-05
Sn01,56.650000000000006,1.0333333333333333e-05
Sn01,56.75,2.666666666666667e-06
Sn01,56.85000000000001,1e-06
Ta01,52.25,1e-06
Ta01,52.35000000000001,1e-06
Ta01,52.45,5.333333333333334e-06
Ta01,52.55,9.666666666666667e-06
Ta01,52.650000000000006,2.7e-05
Ta01,52.75,5.433333333333333e-05
Ta01,52.85000000000001,0.000123
Ta01,52.95,0.000258
Ta01,53.05,0.0005553333333333334
Ta01,53.150000000000006,0.0010613333333333334
Ta01,53.25,0.001935
Ta01,53.35000000000001,0.003435333333333333
Ta01,53.45,0.005865
Ta01,53.55,0.009644333333333333
Ta01,53.650000000000006,0.014945666666666666
Ta01,53.75,0.022089666666666667
Ta01,53.85000000000001,0.030955666666666666
Ta01,53.95,0.04143
Ta01,54.05,0.052777
Ta01,54.150000000000006,0.063792
Ta01,54.25,0.073867
Ta01,54.35000000000001,0.082041
Ta01,54.45,0.086501
Ta01,54.55,0.08685466666666666
Ta01,54.650000000000006,0.08327
Ta01,54.75,0.07571633333333333
Ta01,54.85000000000001,0.06603033333333333
Ta01,54.95,0.05472766666666667
Ta01,55.05,0.04344566666666667
Ta01,55.150000000000006,0.03279633333333333
Ta01,55.25,0.023658666666666668
Ta01,55.35000000000001,0.016261666666666667
Ta01,55.45,0.010606333333333334
Ta01,55.55,0.006683
Ta01,55.650000000000006,0.003962
Ta01,55.75,0.002216333333333333
Ta01,55.85000000000001,0.0012083333333333334
Ta01,55.95,0.0006173333333333333
Ta01,56.05,0.000313
Ta01,56.150000000000006,0.000153
Ta01,56.25,6.6e-05
Ta01,56.35000000000001,2.6e-05
Ta01,56.45,1e-05
Ta01,56.55,2.666666666666667e-06
Cu01,52.05,6.666666666666667e-07
Cu01,52.150000000000006,6.666666666666667e-07
Cu01,52.25,4e-06
Cu01,52.35000000000001,7.666666666666667e-06
Cu01,52.45,1.8666666666666665e-05
Cu01,52.55,3.733333333333333e-05
Cu01,52.650000000000006,9.5e-05
Cu01,52.75,0.00018966666666666668
Cu01,52.85000000000001,0.00041466666666666664
Cu01,52.95,0.000839
Cu01,53.05,0.0015693333333333334
Cu01,53.150000000000006,0.0027473333333333334
Cu01,53.25,0.004791666666666666
Cu01,53.35000000000001,0.007985
Cu01,53.45,0.012597333333333334
Cu01,53.55,0.018928
Cu01,53.650000000000006,0.027149
Cu01,53.75,0.03704166666666667
Cu01,53.85000000000001,0.047993666666666664
Cu01,53.95,0.059086
Cu01,54.05,0.069868
Cu01,54.150000000000006,0.07867333333333333
Cu01,54.25,0.08484533333333333
Cu01,54.35000000000001,0.087141
Cu01,54.45,0.08487733333333333
Cu01,54.55,0.07916066666666667
Cu01,54.650000000000006,0.07010766666666667
Cu01,54.75,0.05955766666666667
Cu01,54.85000000000001,0.04823633333333333
Cu01,54.95,0.03715433333333333
Cu01,55.05,0.027374666666666665
Cu01,55.150000000000006,0.019231333333333333
Cu01,55.25,0.012824666666666667
Cu01,55.35000000000001,0.008263333333333333
Cu01,55.45,0.00504
Cu01,55.55,0.0029326666666666668
Cu01,55.650000000000006,0.001564
Cu01,55.75,0.000853
Cu01,55.85000000000001,0.00042733333333333333
Cu01,55.95,0.00021366666666666667
Cu01,56.05,9.5e-05
Cu01,56.150000000000006,4.066666666666667e-05
Cu01,56.25,1.5e-05
Cu01,56.35000000000001,5.666666666666667e-06
Cu01,56.45,1e-06
AlA1,46.45,2e-07
AlA1,46.55,0.0
AlA1,46.650000000000006,8e-07
AlA1,46.75,1e-06
AlA1,46.85000000000001,2.7e-06
AlA1,46.95,5e-06
AlA1,47.05,1.1e-05
AlA1,47.150000000000006,2.01e-05
AlA1,47.25,4.28e-05
AlA1,47.35000000000001,8.52e-05
AlA1,47.45,0.0001441
AlA1,47.55,0.0002433
AlA1,47.650000000000006,0.000418
AlA1,47.75,0.0006845
AlA1,47.85000000000001,0.0010545
AlA1,47.95,0.0016412
AlA1,48.05,0.0022846
AlA1,48.150000000000006,0.0031715
AlA1,48.25,0.0042356
AlA1,48.35000000000001,0.0054209
AlA1,48.45,0.0067237
AlA1,48.55,0.0082632
AlA1,48.650000000000006,0.0095252
AlA1,48.75,0.0108632
AlA1,48.85000000000001,0.0120224
AlA1,48.95,0.0130421
AlA1,49.05,0.0138321
AlA1,49.150000000000006,0.0147903
AlA1,49.25,0.0150424
