name,compound,areal_density,mu_E,sig_E
Ni01,Ni,23.079,54.903843933333334,0.4585101498438854
Sn01,Sn,37.475,54.677754366666676,0.4650901974860348
Ta01,Ta,27.334,54.46413803333334,0.45957038562857694
Cu01,Cu,21.906,54.291133466666665,0.46109014077507904
AlA1,Al,599.0,51.261032436363635,1.9439083386271703
Ni02,Ni,23.091,48.135833966666674,0.5057050525417613
Sn02,Sn,37.211,47.89075906666666,0.5127723586717555
Ta02,Ta,27.396,47.66132116666667,0.5072928817280725
Cu02,Cu,22.235,47.47239206666667,0.5096958393823996
AlB2,Al,415.0,45.12580441,1.5433912616133836
Ni03,Ni,22.966,42.708627666666665,0.5544856265355808
Sn03,Sn,37.13,42.4416233,0.5625678041182621
Ta03,Ta,27.702,42.19037313333334,0.5572375287417227
Cu03,Cu,22.253,41.982382266666676,0.5601649538057478
AlC5,Al,261.5,40.32339347500001,1.1727330238922347
Ni04,Ni,22.982,38.62004780000001,0.5991740974445523
Sn04,Sn,36.99,38.33260563333334,0.6082701806557123
Ta04,Ta,27.518,38.063259,0.603074212336813
Cu04,Cu,22.289,37.83934903333334,0.6068910338018401
AlE8E1,Al,136.6,36.8496023,0.8711897381367105
Ni05,Ni,22.942,35.83637236666666,0.6345153144537955
Sn05,Sn,8.004,35.6669603,0.6282478530727954
Ta05,Ta,27.197,35.5188858,0.6359036508977022
Cu05,Cu,22.311,35.2843265,0.6403769838132457
AlE4E3E2,Al,204.89999999999998,33.764960425000005,1.1313050442669383
Ni06,Ni,22.631,32.20117306666666,0.6890804529089924
Sn06,Sn,7.816,32.02043246666667,0.6829620787222247
Ta06,Ta,27.374,31.860442033333335,0.6917153802491303
Cu06,Cu,22.233,31.605856333333335,0.697305334861677
AlE7E6E5,Al,204.89999999999998,29.941668720000003,1.222610001502344
Ni07,Ni,22.529,28.218066433333334,0.7634013824019963
Sn07,Sn,7.917,28.018387966666666,0.7575895476324007
Ta07,Ta,27.539,27.840871900000003,0.7680534059927452
Cu07,Cu,22.258,27.558534433333335,0.7755042231441074
