filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
CH09242025_Ni03_30cm_IDM.Spe,55CO,91.9,781.7557202160406,140.96985432236235,0.0116,0.0009,0.0026483268565939,0.0001080694513208,28248823.565694515,5753403.264553778,58365.33794564982,11887.196827590453,3.3807564974999553,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,57CO,122.06065,1978.6337049844951,100.90186763593124,0.856,0.0017,0.002741857853779,5.803400277999667e-05,935848.5560202652,55821.65859660593,1933.5713967360848,115.33400536488828,1.2390109516806351,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,57NI,127.164,38761.5908902653,228.76032575319772,0.167,0.005,0.0027463409687519,6.267729894279056e-05,93818727.71270916,3606703.119317878,193840.3465138619,7451.86594900388,1.2390109516806351,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,56NI,158.38,8877.223939466594,228.8530312685205,0.988,0.01,0.0026258248740552,8.703013927407563e-05,3798510.624127449,168946.6052929164,7848.1624465443165,349.06323407627355,3.789785991888177,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,56NI,269.5,3019.1621290918865,147.53235435288252,0.365,0.008,0.0017297071519821,2.6139498118163248e-05,5308598.280465549,310804.89399117633,10968.178265424687,642.1588718825957,2.5490577953611244,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,55CO,477.2,5643.399322162383,118.7743772819057,0.2019999999999999,0.017,0.0010071113284268,3.4564962231209916e-05,30794333.11942979,2901983.2536407425,63624.655205433446,5995.83316867922,2.016547295727814,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,56NI,480.44,1126.2996946021983,71.70938679993478,0.365,0.008,0.001000863553136,3.451807255367016e-05,3422512.9474048037,278284.72417440504,7071.307742571908,574.9684383768699,2.016547295727814,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,56NI,749.95,1120.594243602529,52.368184576849494,0.495,0.012,0.0006633969505968,1.897933321334948e-05,3788162.405694398,253623.04666578345,7826.781829947104,524.0145592268252,1.4121647270924285,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,55CO,803.7,297.9874349418625,31.03447128747741,0.0187,0.0015,0.0006213609684421,1.5248431950548066e-05,28468936.821831778,4148943.5348620447,58820.11740047888,8572.197386078606,1.012110049070147,09/24/2025 20:33:57,436.0,484.0
CH09242025_Ni03_30cm_IDM.Spe,58CO,810.7593,2045.4375878821843,169.53651616234254,0.9945,0.049725,0.0006162131431253,1.4771783315441002e-05,3705180.4195394022,378463.84064264095,7655.331445329343,781.9500839723986,1.012110049070147,09/24/2025 20:33:57,436.0,484.0
