filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
CG240217_Ti10_18cm_50MeV.Spe,47SC,159.381,41563.80882675277,39590.872242159974,0.6829999999999999,0.004,0.005340520375215587,0.0004456274395920768,11418680.510915939,10918664.518370375,416.95320641626887,398.6951186142692,1.687382713104294,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,47V,159.8,16840.96568647878,39561.538722037905,0.00107,6e-05,0.005332948670513809,0.0004414183605114722,2957472212.6558895,6953799370.7373085,107992.12052347511,253918.03734526067,1.687382713104294,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,45K,174.28,2144.8037631850025,545.5771340487079,0.74,0.05,0.005061540932706355,0.00032541545199020374,573823.0018607903,155959.5132170869,20.953151313108535,5.694862821043121,12.161494794964335,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,47V,244.4,555.101667996218,222.4779770666902,0.00094,5e-05,0.00389784578030237,0.0002053758486704821,151818567.6828892,62234106.74569092,5543.656163108493,2272.47888503947,2.202735417343127,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,44SCm,271.241,15437.79317852061,208.69094329535196,0.867,0.003,0.0035735209794589746,0.0001640540738755675,4993150.402287929,242928.81841219615,182.32492522777804,8.870547667136353,1.651002126846947,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,44K,368.207,2.4270632923329727e-10,85.76488300497118,0.023,0.004,0.002793992558735596,0.0001270670350437218,3.784712407455108e-06,1337399.8851131888,1.381988025799718e-10,48.83516706029317,1.1443068729268477,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,44K,651.355,30.526065434848054,44.9738116117145,0.03,0.005,0.0018162164145012884,0.00010838153532347442,561418.6594878982,839257.4966959335,20.500206656244,30.645493927405738,1.159800333316783,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,44K,726.49,58.614225085953734,37.622341235275655,0.038,0.006,0.001671445784485615,9.144430268075583e-05,924766.3108255466,625140.3617801438,33.76784893104311,22.827005104073024,0.6116404335735935,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,46SC,889.277,8405.996080484727,130.81222713472854,0.99984,1e-05,0.0014277692710629793,6.29815803956294e-05,5900726.810818222,283418.56335747475,215.4650847446952,10.349031014294704,1.7098290115707853,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,48V,928.327,1124.0300708004531,70.95433742394164,0.00783,3e-05,0.0013795032581557292,5.9474331074239204e-05,104279346.41316386,8566034.628539199,3807.7611339065165,312.78882014676105,1.4844980022813348,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,48V,944.13,10178.82370498483,146.11253963905403,0.0787,7.000000000000001e-05,0.0013607650737800536,5.850219868836886e-05,95245522.69165057,4419855.696788808,3477.8909914427286,161.3910646603669,1.8353356551419784,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,48V,983.525,115790.44134530699,6180.866278329949,0.9998,0.0004,0.0013159214363532522,5.693680556341623e-05,88193073.60618791,6065659.986718328,3220.370759007811,221.48762092742012,9.475487698300997,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,48SC,983.526,12833.633385695934,6157.885519510479,1.001,0.006,0.001315920330688286,5.6936778942054086e-05,9763169.241772242,4704764.029464047,356.50219972877534,171.79449461272355,9.475487698300997,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,44K,1024.738,80.38996572442922,62.30255701842251,0.067,0.01,0.0012717252944632047,5.6270275019610196e-05,945450.0617218139,754766.0460916864,34.52311625362645,27.5602879606984,1.0876297226999747,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,48SC,1037.522,1612.474379599967,69.66732127309271,0.976,0.006999999999999999,0.001258623129387581,5.620432380162361e-05,1315382.8039871384,88555.66031676347,48.03121317414513,3.2336106155248476,1.0876297226999747,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,46SC,1120.545,6897.122062810688,106.85790738608269,0.9998699999999999,1e-05,0.0011801503277740558,5.7397918871479176e-05,5857224.979177868,307183.15320559236,213.876615028769,11.216795194829196,1.3702632244564505,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,44K,1126.076,103.06780140339637,64.21668766269477,0.076,0.012,0.0011752930915070441,5.7577747524944344e-05,1156293.540552368,754013.323830057,42.222067499903886,27.53280230154302,1.3702632244564505,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,44K,1157.002,5842.924474131956,112.18798705953192,0.58,0.09,0.0011488623729952652,5.8759870266065284e-05,8786969.853021633,1450095.4420778123,320.85627156290195,52.95024618702301,1.8449378468289455,02/24/2017 09:20:38,27329.0,27386.0
CG240217_Ti10_18cm_50MeV.Spe,48V,1312.106,90952.17206907377,5498.484027616816,0.9820000000000001,0.003,0.0010321102586542702,6.642812225381666e-05,89924981.2121236,7950859.96657396,3283.611378519083,290.3257126478478,14.333527939148505,02/24/2017 09:20:38,27329.0,27386.0
