filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
EZ09272025_Cu08_10cm_IDM.Spe,62ZN,243.36,1103.0807564333634,109.76973714798582,0.0252,0.0023,0.012615254900136,0.0001032018462542,3492286.770564287,483984.73099301616,487.7495489614927,67.59563282025366,1.611223375469173,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,62ZN,246.95,713.7758364672768,91.71929018619367,0.019,0.0018,0.0124356818776379,9.992354476179293e-05,3040449.528462174,499157.7250704316,424.6437888913651,69.71476607128933,1.611223375469173,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,62ZN,394.03,498.7376310000629,45.7795821819355,0.0224,0.0017,0.0078838351705937,7.971821233236554e-05,2842403.605615431,362811.4613344217,396.98374380103786,50.67199180648347,0.8911810234915571,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,62ZN,548.35,3138.908599454619,62.60780971152378,0.153,0.0139999999999999,0.0058006764700714,6.383230209849814e-05,3559653.758275266,341622.1131731544,497.1583461278304,47.71258563870872,1.0682155207971846,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,62ZN,596.56,4533.860372478995,80.05376193898938,0.26,0.013,0.0053688218601866,5.737327508134657e-05,3269000.300945903,183370.99357969905,456.5642878416066,25.610473963645113,1.288393667134382,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,58CO,810.7593,9963.95918858555,108.18968476109356,0.9945,0.049725,0.0040354749851908,3.708161967179946e-05,2498800.904385513,132287.76057680757,348.9945397186471,18.47594421463793,1.2343084831855144,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,65ZN,1115.539,1640.365405060415,89.07757037030125,0.5004,0.001,0.0029460441436468,3.674807319201366e-05,1119910.230352281,68287.68113581442,156.41204334529058,9.537385633493631,4.4750344674852975,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,64CU,1345.77,454.67904105933087,26.267068614250658,0.00475,0.0001099999999999,0.0024310693184888,4.081002882153496e-05,39629002.868174426,3159124.9800997037,5534.77693689587,441.2185726396234,1.3302197721806372,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,57NI,1377.63,144.75126701289025,19.878836034961125,0.8170000000000001,0.024,0.0023725199969974,4.108341075016981e-05,75160.48902429652,12334.337182179304,10.49727500339337,1.7226727908071655,1.4134845294552796,09/27/2025 12:43:47,7114.0,7160.0
EZ09272025_Cu08_10cm_IDM.Spe,60CU,1791.6,6.323216833519082,4.297432882524689,0.454,0.023,0.0018028425865662,4.011057685014924e-05,7775.414944320478,6137.667405062101,1.0859518078659884,0.8572161180254332,1.5660174776107487,09/27/2025 12:43:47,7114.0,7160.0
