filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
DG09252025_Cu07_30cm_IDM.Spe,62ZN,243.36,11420.224501964336,174.54699546013634,0.0252,0.0023,0.001906350759155,2.6009928118832312e-05,254595216.754523,23933986.273982067,116359.78827903244,10938.750582258714,1.1157265749313952,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,62ZN,246.95,8429.084893253443,164.96472690903312,0.019,0.0018,0.0018801590019736,2.6149490053329425e-05,252703466.5360466,24850096.17609643,115495.18580258072,11357.44797810623,1.1157265749313952,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,62ZN,260.43,5891.394298320378,159.2715364165207,0.0135,0.0013,0.0017874193744626,2.6291402417348823e-05,261478997.68844175,26652836.072974183,119505.94044261506,12181.369320372114,1.217382328526296,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,61CU,282.956,23484.419507182814,226.070943491997,0.122,0.0061,0.0016504193779681,2.58188504290063e-05,124912136.28990228,6703463.399655804,57089.64181439776,3063.740127813439,1.298618838299967,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,62ZN,349.6,1280.9011555635486,123.55754582879628,0.0045,0.0004,0.0013467186650603,2.8864814423564023e-05,226362861.5326206,30743821.08832841,103456.51806792532,14051.10653031463,1.145877041178455,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,61CU,373.05,3096.8315002854583,133.2222460781275,0.021,0.004,0.0012664158343822,3.1122447408931956e-05,124709891.15258797,24646743.617765214,56997.20802220656,11264.50805199507,1.2715764790855597,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,62ZN,394.03,6432.640994777232,125.05679795683554,0.0224,0.0017,0.0012028913351808,3.250661247994831e-05,255678288.38399968,21427330.02998344,116854.79359414976,9793.112445147826,1.0725590719243865,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,61CU,529.169,425.7963931409166,45.761451104640535,0.0038,0.0007,0.0009159553009306,3.292048255316546e-05,131015612.72971047,29038270.041453943,59879.16486732655,13271.604223699242,1.1773634438505354,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,62ZN,548.35,33710.77505834086,168.64449781398451,0.153,0.0139999999999999,0.0008865700139915,3.1993339895239324e-05,266160264.59491053,26253961.61274125,121645.45913844174,11999.068378766568,0.886734295715527,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,61CU,588.605,1132.8439550158605,49.378722870595006,0.0117,0.0021,0.0008307913558685,2.966227487578127e-05,124816273.34492189,23771871.20068545,57045.82876824583,10864.657769965926,1.202552117287336,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,62ZN,596.56,52243.09488911738,242.75601342374517,0.26,0.013,0.0008205971761697,2.9156254544634767e-05,262243348.493723,16172467.754052129,119855.27810499223,7391.438644447956,1.202552117287336,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,62ZN,637.41,452.85907786282,28.423220207365187,0.0025,0.0003,0.0007719638812088,2.6464280260906563e-05,251307262.434026,37039266.58587856,114857.06692597168,16928.366812558757,0.784435310719135,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,61CU,656.008,8308.76658817189,97.70815233647905,0.108,0.02,0.0007516765696917,2.5228449030461203e-05,109612666.10281096,20704514.05796028,50097.196573496774,9462.757796142723,1.1546350267074568,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,58CO,810.7593,314.28200893460496,28.048525014138725,0.9945,0.049725,0.0006162131431253,1.4771783315441002e-05,549240.7190416537,65498.92815415313,251.0240946259843,29.935524750527023,1.1047259419886333,09/25/2025 08:02:33,2043.0,2188.0
DG09252025_Cu07_30cm_IDM.Spe,61CU,816.692,240.71097624278883,26.985884444718767,0.0031,0.0006,0.000611948619905,1.4375205406822084e-05,135893345.89607218,31793119.757148217,62108.47618650465,14530.676305826422,1.1047259419886333,09/25/2025 08:02:33,2043.0,2188.0
