filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
DC09252025_Cu03_30cm_IDM.Spe,62ZN,243.36,2977.5203646200594,108.8966072939794,0.0252,0.0023,0.001906350759155,2.6009928118832312e-05,66213353.92770604,6683865.449009625,41100.77835363503,4148.8922712660615,0.8265888528710621,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,62ZN,246.95,1965.9621069484847,101.66856985847168,0.019,0.0018,0.0018801590019736,2.6149490053329425e-05,58792396.36330542,6534039.504986397,36494.34907716041,4055.890443815268,0.8265888528710621,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,62ZN,260.43,1419.4904814684753,97.35092596235654,0.0135,0.0013,0.0017874193744626,2.6291402417348823e-05,62844381.15281524,7670426.202403288,39009.547580890896,4761.282558909552,0.8223056338976025,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,61CU,282.956,55124.390196400425,281.4342434794144,0.122,0.0061,0.0016504193779681,2.58188504290063e-05,292471701.8805546,15445538.72747709,181546.68024863725,9587.547316869704,1.2649749302834512,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,61CU,373.05,7301.710090880779,113.8423289157107,0.021,0.004,0.0012664158343822,3.1122447408931956e-05,293307492.93174946,56620624.13042453,182065.4828874919,35146.25954712882,0.9271890971073856,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,62ZN,394.03,1657.982100730237,79.4990972173297,0.0224,0.0017,0.0012028913351808,3.250661247994831e-05,65735447.18487456,6370672.768237829,40804.126123447895,3954.483406727392,0.8896701772275769,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,61CU,529.169,941.1585607630244,61.09418592097243,0.0038,0.0007,0.0009159553009306,3.292048255316546e-05,288867789.96839565,58134674.37547408,179309.61512625427,36086.079686824385,1.928902016472956,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,62ZN,548.35,8149.853568387351,91.8210282505157,0.153,0.0139999999999999,0.0008865700139915,3.1993339895239324e-05,64185885.26338997,6394387.107450851,39842.26273332711,3969.2036669465247,0.99144001390614,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,61CU,588.605,2370.421484962267,58.640007946604285,0.0117,0.0021,0.0008307913558685,2.966227487578127e-05,260520523.86004117,48406538.122926645,161713.54677842406,30047.509697657755,1.0885177873765357,09/25/2025 06:00:06,1508.0,1611.0
DC09252025_Cu03_30cm_IDM.Spe,62ZN,596.56,12435.08126273931,116.61414548192508,0.26,0.013,0.0008205971761697,2.9156254544634767e-05,62264350.2553633,3903721.612866904,38649.503572540845,2423.1667367268183,1.0885177873765357,09/25/2025 06:00:06,1508.0,1611.0
