filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
DB09252025_Cu02_30cm_IDM.Spe,57CO,122.06065,1739.837963782625,118.83739718570266,0.856,0.0017,0.002741857853779,5.803400277999667e-05,783875.3614898782,59140.29166085601,457.871122365583,34.54456288601403,1.015771145686676,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,57NI,127.164,1283.1310736930616,111.04477422348704,0.167,0.005,0.0027463409687519,6.267729894279056e-05,2958400.7731795376,291160.2514199416,1728.0378348011318,170.07024031538646,1.015771145686676,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,56NI,158.38,2825.8324891145235,137.09431704518062,0.988,0.01,0.0026258248740552,8.703013927407563e-05,1151809.4117998704,72008.94987030214,672.785871378429,42.06130249433536,1.2004850372455813,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,62ZN,243.36,2886.933182928351,104.3721800652094,0.0252,0.0023,0.001906350759155,2.6009928118832312e-05,63546303.33468218,6408350.25665107,37118.16783567885,3743.195243370952,0.8954849658280989,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,62ZN,246.95,2066.310434550299,101.02745371031548,0.019,0.0018,0.0018801590019736,2.6149490053329425e-05,61165186.04610892,6712291.521598979,35727.32829796081,3920.731028971366,0.8954849658280989,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,62ZN,260.43,1589.7562063546582,107.03766419377574,0.0135,0.0013,0.0017874193744626,2.6291402417348823e-05,69667016.3267313,8432771.18834661,40693.35065813744,4925.684105342646,0.973212997098976,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,282.956,46881.113915934344,250.05120045410547,0.122,0.0061,0.0016504193779681,2.58188504290063e-05,246207165.8615797,13015275.747454183,143812.59688176383,7602.380693606416,1.151366897655812,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,373.05,6283.795770849183,111.77859231170642,0.021,0.004,0.0012664158343822,3.1122447408931956e-05,249852297.01304397,48293732.464183874,145941.76227397428,28208.955878612076,0.9972147593784496,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,62ZN,394.03,1788.2087260792407,92.60458303651444,0.0224,0.0017,0.0012028913351808,3.250661247994831e-05,70177954.66119516,6922776.883494134,40991.79594695979,4043.678086153115,1.2379976727551028,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,529.169,848.0755546942959,43.90137154630576,0.0038,0.0007,0.0009159553009306,3.292048255316546e-05,257652036.59387,50937051.59767611,150497.68492632592,29752.95069957717,1.1674599377617385,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,62ZN,548.35,9199.771852668257,100.10734728828386,0.153,0.0139999999999999,0.0008865700139915,3.1993339895239324e-05,71718219.61569162,7136665.462586322,41891.48342038062,4168.613003847151,1.0954726372645154,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,588.605,2173.1508651122936,55.876400310025126,0.0117,0.0021,0.0008307913558685,2.966227487578127e-05,236411695.53344604,43982535.24774986,138090.94365271382,25690.733205461365,1.136261412855963,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,62ZN,596.56,14282.761015031569,125.57325056366469,0.26,0.013,0.0008205971761697,2.9156254544634767e-05,70788989.83218326,4426283.042707963,41348.709014125736,2585.4457025163333,1.136261412855963,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,656.008,16940.227515940496,124.86138440132692,0.108,0.02,0.0007516765696917,2.5228449030461203e-05,220658865.90333307,41594857.44845126,128889.52447624596,24296.06159372153,0.970489292610743,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,56NI,749.95,59.103500480899704,19.037272608539,0.495,0.012,0.0006633969505968,1.897933321334948e-05,190323.07464520232,66497.27327549199,111.1700202366836,38.841865231011674,1.117868919812069,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,58CO,810.7593,1523.0202674428144,634.5951956586322,0.9945,0.049725,0.0006162131431253,1.4771783315441002e-05,2628009.009385552,1106713.9170081515,1535.051991463523,646.4450449813969,1.1158470361835588,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,56NI,811.85,283.0700223107092,633.3071462492841,0.86,0.009,0.0006154249386996,1.4698587824084629e-05,565558.1281544367,1265844.7229251408,330.34937392198407,739.395282082442,1.1158470361835588,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,816.692,496.4776420193492,28.51309759465419,0.0031,0.0006,0.000611948619905,1.4375205406822084e-05,276745108.6623379,57603736.75520549,161650.18029342167,33647.042497199465,1.1158470361835588,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,841.211,317.2673176422863,27.44681451491622,0.0021,0.0004,0.0005948969559557,1.2782742778078431e-05,268547557.67962205,58453859.73173776,156861.89116800352,34143.60965638888,1.1591491369034244,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,908.631,1283.3311931906976,48.73242861047984,0.011,0.002,0.0005522627135947,8.998345965635493e-06,223386670.1326662,42115664.55234647,130482.86806814614,24600.271350669667,1.5835812648876242,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,1099.56,262.74340107342044,19.50232819959197,0.0025,0.0004,0.0004554360748149,6.02798118100765e-06,244017679.2387683,45710601.39711072,142533.69114414038,26700.117638499258,0.98301528414077,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,62CU,1172.97,201.4819892698704,22.879582450029776,0.00342,0.000171,0.0004263376861283,5.802306775430472e-06,146121227.47481138,20943569.395281605,85351.1842726702,12233.393338365424,1.253157799469648,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,61CU,1185.234,3613.085940350144,65.34794375128007,0.037,0.0069999999999999,0.0004218069102826,5.841571502075549e-06,244804721.07725823,46826372.10317021,142993.4118441929,27351.852864001292,1.253157799469648,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,60CU,1332.5,42.26730218903465,10.487383228611396,0.88,0.044,0.0003735010260533,6.59348325093625e-06,135983.73609609812,40347.168972135594,79.42975239258068,23.567271595873596,0.9596254457570048,09/25/2025 05:28:04,1619.0,1712.0
DB09252025_Cu02_30cm_IDM.Spe,64CU,1345.77,553.4987441424415,27.879285248378732,0.00475,0.0001099999999999,0.000369636974423,6.641393914158772e-06,333353128.276334,24045040.82398123,194715.61231094276,14045.000481297448,0.9596254457570048,09/25/2025 05:28:04,1619.0,1712.0
